389,60,49,2017/5/5 10:50,2017/5/5 13:20,93,0,0,0
390,60,49,2017/5/8 10:50,2017/5/8 13:20,117,0,0,0
391,50,54,2017/5/5 8:05,2017/5/5 10:20,141,0,0,0
392,50,54,2017/5/6 8:05,2017/5/6 10:20,37,0,0,0
393,50,54,2017/5/8 8:05,2017/5/8 10:20,123,0,0,0
394,49,60,2017/5/6 18:35,2017/5/6 21:10,58,1,0,0
395,49,60,2017/5/8 18:35,2017/5/8 21:10,18,0,0,0
396,60,76,2017/5/5 15:25,2017/5/5 17:20,124,0,0,0
397,60,76,2017/5/6 15:25,2017/5/6 17:20,121,0,0,0
398,60,76,2017/5/7 15:25,2017/5/7 17:20,121,0,0,0
399,60,76,2017/5/8 15:25,2017/5/8 17:20,76,0,0,0
400,76,57,2017/5/6 13:20,2017/5/6 15:55,73,0,0,0
401,57,50,2017/5/6 16:55,2017/5/6 18:20,76,1,0,0
402,57,50,2017/5/5 22:30,2017/5/5 23:50,5,0,0,0
403,57,50,2017/5/6 22:30,2017/5/6 23:50,108,1,0,0
404,57,50,2017/5/7 22:30,2017/5/7 23:50,62,0,0,0
405,57,50,2017/5/8 22:30,2017/5/8 23:50,89,0,0,0
406,50,57,2017/5/5 7:50,2017/5/5 9:15,99,0,0,0
407,50,57,2017/5/6 7:50,2017/5/6 9:15,94,0,0,0
408,50,57,2017/5/7 7:50,2017/5/7 9:15,39,1,0,0
409,50,57,2017/5/8 7:50,2017/5/8 9:15,59,0,0,0
410,50,57,2017/5/5 12:45,2017/5/5 14:10,98,0,0,0
411,50,57,2017/5/6 12:45,2017/5/6 14:10,50,0,0,0
412,50,57,2017/5/7 12:45,2017/5/7 14:10,117,1,0,0
413,50,57,2017/5/8 12:45,2017/5/8 14:10,115,0,0,0
414,57,76,2017/5/5 10:15,2017/5/5 12:35,99,0,0,0
415,57,76,2017/5/6 10:15,2017/5/6 12:35,94,0,0,0
416,57,76,2017/5/7 10:15,2017/5/7 12:35,126,0,0,0
417,57,76,2017/5/8 10:15,2017/5/8 12:35,59,0,0,0
418,76,57,2017/5/7 13:20,2017/5/7 15:55,132,0,0,0
419,57,79,2017/5/5 15:10,2017/5/5 17:30,98,0,0,0
420,57,79,2017/5/6 15:10,2017/5/6 17:30,50,0,0,0
421,57,79,2017/5/7 15:10,2017/5/7 17:30,86,0,0,0
422,57,79,2017/5/8 15:10,2017/5/8 17:30,115,0,0,0
423,57,50,2017/5/7 16:55,2017/5/7 18:20,132,0,0,0
424,1,49,2017/5/7 16:55,2017/5/8 6:10,20,1,0,0
425,76,57,2017/5/5 13:20,2017/5/5 15:55,126,0,0,0
426,76,57,2017/5/8 13:20,2017/5/8 15:55,37,0,0,0
427,1,49,2017/5/5 16:55,2017/5/6 6:10,21,0,0,0
428,57,50,2017/5/5 16:55,2017/5/5 18:20,126,0,0,0
429,57,50,2017/5/8 16:55,2017/5/8 18:20,37,0,0,0
430,79,57,2017/5/5 19:15,2017/5/5 21:30,5,0,0,0
431,79,57,2017/5/6 19:15,2017/5/6 21:30,50,0,0,0
432,79,57,2017/5/7 19:15,2017/5/7 21:30,62,0,0,0
433,79,57,2017/5/8 19:15,2017/5/8 21:30,89,0,0,0
434,55,49,2017/5/5 21:20,2017/5/5 23:30,47,0,0,0
435,55,49,2017/5/8 21:20,2017/5/8 23:30,35,0,0,0
436,49,56,2017/5/5 7:25,2017/5/5 8:50,126,0,0,0
437,49,56,2017/5/6 7:25,2017/5/6 8:50,18,0,0,0
438,49,56,2017/5/7 7:25,2017/5/7 8:50,142,1,0,0
439,49,56,2017/5/8 7:25,2017/5/8 8:50,37,0,0,0
440,57,77,2017/5/5 19:40,2017/5/5 22:25,7,0,0,0
441,57,77,2017/5/6 19:40,2017/5/6 22:25,74,0,0,0
442,57,77,2017/5/7 20:30,2017/5/7 23:15,99,0,0,0
443,57,77,2017/5/8 19:40,2017/5/8 22:25,118,0,0,0
444,49,79,2017/5/5 12:05,2017/5/5 15:35,101,0,0,0
445,49,79,2017/5/6 12:05,2017/5/6 15:35,53,0,0,0
446,49,79,2017/5/7 12:05,2017/5/7 15:35,135,1,0,0
447,49,79,2017/5/8 12:05,2017/5/8 15:35,56,0,0,0
448,76,56,2017/5/5 13:15,2017/5/5 16:00,125,0,0,0
449,76,56,2017/5/7 13:15,2017/5/7 16:00,18,0,0,0
450,56,49,2017/5/5 16:45,2017/5/5 18:10,125,0,0,0
451,56,49,2017/5/7 16:45,2017/5/7 18:10,18,0,0,0
452,52,79,2017/5/5 15:40,2017/5/5 18:20,5,0,0,0
453,52,79,2017/5/6 15:40,2017/5/6 18:20,95,0,0,0
454,52,79,2017/5/7 15:40,2017/5/7 18:20,62,0,0,0
455,52,79,2017/5/8 15:40,2017/5/8 18:20,89,0,0,0
456,76,56,2017/5/8 13:15,2017/5/8 16:00,105,0,0,0
457,77,57,2017/5/5 9:05,2017/5/5 11:50,1,0,0,0
458,77,57,2017/5/6 9:05,2017/5/6 11:50,9,0,0,0
459,77,57,2017/5/7 9:05,2017/5/7 11:50,134,0,0,0
460,77,57,2017/5/8 9:05,2017/5/8 11:50,99,0,0,0
461,50,24,2017/5/7 21:45,2017/5/8 7:15,21,0,0,0
462,56,49,2017/5/8 16:45,2017/5/8 18:10,105,0,0,0
463,79,49,2017/5/5 15:25,2017/5/5 19:05,122,0,0,0
464,79,49,2017/5/6 15:25,2017/5/6 18:55,126,1,0,0
465,79,49,2017/5/7 15:25,2017/5/7 19:05,95,0,0,0
466,79,49,2017/5/8 15:25,2017/5/8 18:55,126,0,0,0
467,24,50,2017/5/5 9:15,2017/5/5 19:00,22,0,0,0
468,24,50,2017/5/8 9:15,2017/5/8 19:00,21,0,0,0
469,57,49,2017/5/5 13:00,2017/5/5 14:45,1,0,0,0
470,57,49,2017/5/6 13:00,2017/5/6 14:45,132,1,0,0
471,57,49,2017/5/7 15:15,2017/5/7 17:00,134,0,0,0
472,57,49,2017/5/8 13:00,2017/5/8 15:00,99,0,0,0
473,76,56,2017/5/6 13:15,2017/5/6 16:00,18,0,0,0
474,56,49,2017/5/6 16:45,2017/5/6 18:10,121,1,0,0
475,49,52,2017/5/5 13:10,2017/5/5 14:40,5,0,0,0
476,49,52,2017/5/6 13:10,2017/5/6 14:40,95,0,0,0
477,49,52,2017/5/7 13:10,2017/5/7 14:40,63,1,0,0
478,49,52,2017/5/8 13:10,2017/5/8 14:40,89,0,0,0
479,49,36,2017/5/5 20:10,2017/5/5 21:20,122,0,0,0
480,49,36,2017/5/6 20:10,2017/5/6 21:20,126,1,0,0
481,49,36,2017/5/7 20:10,2017/5/7 21:20,95,0,0,0
482,49,36,2017/5/8 20:10,2017/5/8 21:20,126,0,0,0
483,49,57,2017/5/5 16:50,2017/5/5 18:40,7,0,0,0
484,49,57,2017/5/6 16:00,2017/5/6 17:50,74,0,0,0
485,49,57,2017/5/7 17:50,2017/5/7 19:40,99,0,0,0
486,49,57,2017/5/8 16:50,2017/5/8 18:40,118,0,0,0
487,36,49,2017/5/5 9:45,2017/5/5 11:05,101,0,0,0
488,36,49,2017/5/6 9:45,2017/5/6 11:05,53,0,0,0
489,36,49,2017/5/7 9:45,2017/5/7 11:05,135,1,0,0
490,36,49,2017/5/8 9:45,2017/5/8 11:05,56,0,0,0
491,56,76,2017/5/5 9:35,2017/5/5 12:15,126,0,0,0
492,56,76,2017/5/6 9:35,2017/5/6 12:15,18,0,0,0
493,56,76,2017/5/7 9:35,2017/5/7 12:15,18,0,0,0
494,56,76,2017/5/8 9:35,2017/5/8 12:15,37,0,0,0
495,49,25,2017/5/5 21:30,2017/5/6 0:20,54,0,0,0
496,49,25,2017/5/6 16:00,2017/5/6 18:50,91,1,0,0
497,49,25,2017/5/7 21:30,2017/5/8 0:20,58,0,0,0
498,49,25,2017/5/8 21:30,2017/5/9 0:20,39,0,0,0
499,25,49,2017/5/6 18:55,2017/5/6 22:00,10,1,0,0
500,25,49,2017/5/8 18:55,2017/5/8 22:00,139,0,0,0
501,49,64,2017/5/6 12:20,2017/5/6 14:10,134,0,0,0
502,50,25,2017/5/6 12:00,2017/5/6 15:00,22,0,0,0
503,50,25,2017/5/7 12:00,2017/5/7 15:00,25,1,0,0
504,52,49,2017/5/5 22:10,2017/5/5 23:40,98,0,0,0
505,52,49,2017/5/8 22:10,2017/5/8 23:40,115,0,0,0
506,57,29,2017/5/5 15:40,2017/5/5 17:20,15,0,0,0
507,57,29,2017/5/7 15:40,2017/5/7 17:20,73,0,0,0
508,57,29,2017/5/8 15:40,2017/5/8 17:20,132,0,0,0
509,29,57,2017/5/5 18:30,2017/5/5 20:10,15,0,0,0
510,29,57,2017/5/7 18:30,2017/5/7 20:10,73,0,0,0
511,29,57,2017/5/8 18:30,2017/5/8 20:10,132,0,0,0
512,64,77,2017/5/6 15:00,2017/5/6 17:20,134,0,0,0
513,79,52,2017/5/7 18:15,2017/5/7 21:05,86,0,0,0
514,52,49,2017/5/7 22:10,2017/5/7 23:40,86,0,0,0
515,50,25,2017/5/5 12:00,2017/5/5 15:00,138,0,0,0
516,50,25,2017/5/8 12:00,2017/5/8 15:00,138,0,0,0
517,79,52,2017/5/6 18:15,2017/5/6 21:05,84,0,0,0
518,77,64,2017/5/6 18:10,2017/5/6 20:50,50,1,0,0
519,25,49,2017/5/5 6:45,2017/5/5 9:55,64,0,0,0
520,25,49,2017/5/6 6:45,2017/5/6 9:55,54,0,0,0
521,25,49,2017/5/7 6:45,2017/5/7 9:55,35,1,0,0
522,25,49,2017/5/8 6:45,2017/5/8 9:55,104,0,0,0
523,52,49,2017/5/6 22:10,2017/5/6 23:40,74,1,0,0
524,64,49,2017/5/6 21:35,2017/5/6 23:30,50,1,0,0
525,25,50,2017/5/7 16:20,2017/5/7 19:05,21,0,0,0
526,49,25,2017/5/6 11:00,2017/5/6 13:50,21,0,0,0
527,49,25,2017/5/7 11:00,2017/5/7 13:50,23,1,0,0
528,49,25,2017/5/8 11:00,2017/5/8 13:50,24,0,0,0
529,25,50,2017/5/5 16:20,2017/5/5 19:05,138,0,0,0
530,25,50,2017/5/8 16:20,2017/5/8 19:05,138,0,0,0
531,49,63,2017/5/6 16:00,2017/5/6 16:55,97,0,0,0
532,49,25,2017/5/7 15:00,2017/5/7 17:50,26,1,0,0
533,25,50,2017/5/6 16:20,2017/5/6 19:05,25,1,0,0
534,49,63,2017/5/5 13:35,2017/5/5 14:30,121,0,0,0
535,49,63,2017/5/8 14:10,2017/5/8 15:05,117,0,0,0
536,49,25,2017/5/6 15:00,2017/5/6 17:50,10,1,0,0
537,49,25,2017/5/8 15:00,2017/5/8 17:50,2,0,0,0
538,49,2,2017/5/6 0:10,2017/5/6 12:10,23,0,0,0
539,49,2,2017/5/8 0:10,2017/5/8 12:10,24,1,0,0
540,25,49,2017/5/7 16:10,2017/5/7 19:05,25,0,0,0
541,25,49,2017/5/8 16:10,2017/5/8 19:05,20,0,0,0
542,49,25,2017/5/5 15:00,2017/5/5 17:50,24,0,0,0
543,49,57,2017/5/5 13:00,2017/5/5 14:40,15,0,0,0
544,63,49,2017/5/5 10:00,2017/5/5 10:50,121,0,0,0
545,63,49,2017/5/7 16:10,2017/5/7 17:00,109,0,0,0
546,25,49,2017/5/5 18:55,2017/5/5 22:00,24,0,0,0
547,25,49,2017/5/7 18:55,2017/5/7 22:00,28,0,0,0
548,49,57,2017/5/7 13:00,2017/5/7 14:40,19,1,0,0
549,49,57,2017/5/8 13:00,2017/5/8 14:40,132,0,0,0
550,25,49,2017/5/6 16:10,2017/5/6 19:05,22,1,0,0
551,79,52,2017/5/5 18:15,2017/5/5 21:05,98,0,0,0
552,79,52,2017/5/8 18:15,2017/5/8 21:05,115,0,0,0
553,63,49,2017/5/6 10:00,2017/5/6 10:50,121,0,0,0
554,25,50,2017/5/6 21:25,2017/5/7 0:10,28,1,0,0
555,25,61,2017/5/7 21:40,2017/5/8 0:40,133,0,0,0
556,49,25,2017/5/7 7:00,2017/5/7 9:50,3,1,0,0
557,25,49,2017/5/7 10:55,2017/5/7 14:00,3,1,0,0
558,49,25,2017/5/5 9:00,2017/5/5 11:50,25,0,0,0
559,49,25,2017/5/6 9:00,2017/5/6 11:50,24,0,0,0
560,49,25,2017/5/7 9:00,2017/5/7 11:50,24,1,0,0
561,49,25,2017/5/8 9:00,2017/5/8 11:50,20,0,0,0
562,25,61,2017/5/8 17:15,2017/5/8 20:15,10,0,0,0
563,25,61,2017/5/5 17:15,2017/5/5 20:15,51,0,0,0
564,25,61,2017/5/6 17:15,2017/5/6 20:15,63,1,0,0
565,25,49,2017/5/8 10:55,2017/5/8 14:00,2,0,0,0
566,49,27,2017/5/5 8:50,2017/5/5 11:40,14,0,0,0
567,49,27,2017/5/7 8:50,2017/5/7 11:40,14,1,0,0
568,25,49,2017/5/5 10:55,2017/5/5 14:00,24,0,0,0
569,25,49,2017/5/6 10:55,2017/5/6 14:00,28,0,0,0
570,50,25,2017/5/5 7:30,2017/5/5 10:20,29,0,0,0
571,50,25,2017/5/6 7:30,2017/5/6 10:20,27,0,0,0
572,50,25,2017/5/7 7:30,2017/5/7 10:20,2,1,0,0
573,50,25,2017/5/8 7:30,2017/5/8 10:20,26,0,0,0
574,49,27,2017/5/8 8:50,2017/5/8 11:40,115,1,0,0
575,25,49,2017/5/7 14:05,2017/5/7 17:00,24,0,0,0
576,25,49,2017/5/8 14:40,2017/5/8 17:35,24,0,0,0
577,50,25,2017/5/5 16:00,2017/5/5 18:50,29,0,0,0
578,50,25,2017/5/6 16:00,2017/5/6 18:50,26,0,0,0
579,50,25,2017/5/7 18:15,2017/5/7 21:05,138,0,0,0
580,50,25,2017/5/8 16:00,2017/5/8 18:50,26,0,0,0
581,27,49,2017/5/7 20:35,2017/5/7 23:20,76,0,0,0
582,57,49,2017/5/5 21:10,2017/5/5 22:55,15,0,0,0
583,57,49,2017/5/7 21:10,2017/5/7 22:55,73,0,0,0
584,57,49,2017/5/8 21:10,2017/5/8 22:55,132,0,0,0
585,25,50,2017/5/5 11:35,2017/5/5 14:35,29,0,0,0
586,25,50,2017/5/6 11:35,2017/5/6 14:35,27,1,0,0
587,25,50,2017/5/7 11:35,2017/5/7 14:35,2,1,0,0
588,25,50,2017/5/8 11:35,2017/5/8 14:35,26,0,0,0
589,27,49,2017/5/5 20:35,2017/5/5 23:20,8,0,0,0
590,2,49,2017/5/8 19:00,2017/5/9 6:10,23,0,0,0
591,2,49,2017/5/6 18:35,2017/5/7 6:10,23,1,0,0
592,61,25,2017/5/5 13:15,2017/5/5 16:15,51,0,0,0
593,61,25,2017/5/6 13:15,2017/5/6 16:15,92,0,0,0
594,61,25,2017/5/7 17:50,2017/5/7 20:50,133,0,0,0
595,61,25,2017/5/8 13:15,2017/5/8 16:15,10,0,0,0
596,49,25,2017/5/5 7:00,2017/5/5 9:50,24,0,0,0
597,49,25,2017/5/6 7:00,2017/5/6 9:50,28,0,0,0
598,49,25,2017/5/8 7:00,2017/5/8 9:50,2,0,0,0
599,25,50,2017/5/7 21:55,2017/5/8 0:40,138,0,0,0
600,25,50,2017/5/5 21:25,2017/5/6 0:10,27,0,0,0
601,25,50,2017/5/8 22:20,2017/5/9 1:05,24,0,0,0
602,41,49,2017/5/5 13:55,2017/5/5 15:45,4,0,0,0
603,41,49,2017/5/7 13:55,2017/5/7 15:45,137,1,0,0
604,41,49,2017/5/8 13:55,2017/5/8 15:45,61,0,0,0
605,32,50,2017/5/5 19:50,2017/5/5 21:20,71,0,0,0
606,50,32,2017/5/5 11:45,2017/5/5 13:15,71,0,0,0
607,52,25,2017/5/5 18:00,2017/5/5 20:20,49,0,0,0
608,50,32,2017/5/7 11:45,2017/5/7 13:15,126,1,0,0
609,50,32,2017/5/8 11:45,2017/5/8 13:15,62,0,0,0
610,49,8,2017/5/6 8:50,2017/5/6 12:45,68,0,0,0
611,49,8,2017/5/7 8:50,2017/5/7 12:45,64,1,0,0
612,32,25,2017/5/5 18:50,2017/5/5 21:05,84,0,0,0
613,32,25,2017/5/6 18:50,2017/5/6 21:05,109,0,0,0
614,32,25,2017/5/7 18:50,2017/5/7 21:05,119,0,0,0
615,32,25,2017/5/8 18:50,2017/5/8 21:05,119,0,0,0
616,32,30,2017/5/5 14:15,2017/5/5 16:15,71,0,0,0
617,32,30,2017/5/7 14:15,2017/5/7 16:15,81,0,0,0
618,32,30,2017/5/8 14:15,2017/5/8 16:15,62,0,0,0
619,49,27,2017/5/5 16:45,2017/5/5 19:40,4,0,0,0
620,49,27,2017/5/7 16:45,2017/5/7 19:40,137,1,0,0
621,49,27,2017/5/8 16:45,2017/5/8 19:40,61,0,0,0
622,25,32,2017/5/7 22:10,2017/5/8 0:45,119,0,0,0
623,25,32,2017/5/5 22:10,2017/5/6 0:45,84,0,0,0
624,25,32,2017/5/6 22:10,2017/5/7 0:45,104,0,0,0
625,25,32,2017/5/8 22:10,2017/5/9 0:45,119,0,0,0
626,30,32,2017/5/7 17:05,2017/5/7 18:50,81,0,0,0
627,27,49,2017/5/5 7:25,2017/5/5 10:15,4,0,0,0
628,27,49,2017/5/7 7:25,2017/5/7 10:15,137,1,0,0
629,27,49,2017/5/8 7:25,2017/5/8 10:15,61,0,0,0
630,36,25,2017/5/5 19:40,2017/5/5 23:05,25,0,0,0
631,36,25,2017/5/6 19:40,2017/5/6 23:05,25,0,0,0
632,36,25,2017/5/7 19:40,2017/5/7 23:05,22,0,0,0
633,36,25,2017/5/8 19:40,2017/5/8 23:05,22,0,0,0
634,32,50,2017/5/7 19:50,2017/5/7 21:20,81,0,0,0
635,52,25,2017/5/6 18:00,2017/5/6 20:20,38,0,0,0
636,52,25,2017/5/7 18:00,2017/5/7 20:20,52,0,0,0
637,52,25,2017/5/8 18:00,2017/5/8 20:20,17,0,0,0
638,30,32,2017/5/8 17:05,2017/5/8 18:50,62,0,0,0
639,49,41,2017/5/5 11:15,2017/5/5 13:05,4,0,0,0
640,49,41,2017/5/7 11:15,2017/5/7 13:05,137,1,0,0
641,49,41,2017/5/8 11:15,2017/5/8 13:05,61,0,0,0
642,32,50,2017/5/8 19:50,2017/5/8 21:20,62,0,0,0
643,25,36,2017/5/5 15:20,2017/5/5 18:40,25,0,0,0
644,25,36,2017/5/6 15:20,2017/5/6 18:40,25,0,0,0
645,25,36,2017/5/7 15:20,2017/5/7 18:40,22,0,0,0
646,25,36,2017/5/8 15:20,2017/5/8 18:40,22,0,0,0
647,25,49,2017/5/5 14:10,2017/5/5 16:00,23,0,0,0
648,25,49,2017/5/6 13:05,2017/5/6 16:00,20,1,0,0
649,30,32,2017/5/5 17:05,2017/5/5 18:50,71,0,0,0
650,32,49,2017/5/7 18:35,2017/5/7 20:15,34,0,0,0
651,30,32,2017/5/5 16:00,2017/5/5 17:45,82,0,0,0
652,32,49,2017/5/5 18:35,2017/5/5 20:15,82,0,0,0
653,30,49,2017/5/7 19:25,2017/5/7 22:05,92,0,0,0
654,49,66,2017/5/5 17:35,2017/5/5 19:00,59,0,0,0
655,49,66,2017/5/6 17:35,2017/5/6 19:00,109,1,0,0
656,49,66,2017/5/7 19:25,2017/5/7 20:50,104,0,0,0
657,49,66,2017/5/8 17:35,2017/5/8 19:00,136,0,0,0
658,30,49,2017/5/5 19:25,2017/5/5 22:05,100,0,0,0
659,30,49,2017/5/6 19:25,2017/5/6 22:05,81,1,0,0
660,52,49,2017/5/5 16:05,2017/5/5 17:35,28,0,0,0
661,52,49,2017/5/6 16:05,2017/5/6 17:35,48,1,0,0
662,52,49,2017/5/7 16:05,2017/5/7 17:35,142,0,0,0
663,52,49,2017/5/8 16:05,2017/5/8 17:35,92,0,0,0
664,66,49,2017/5/5 10:35,2017/5/5 12:10,5,0,0,0
665,66,49,2017/5/6 10:35,2017/5/6 12:10,126,0,0,0
666,66,49,2017/5/7 10:35,2017/5/7 12:10,63,1,0,0
667,66,49,2017/5/8 10:35,2017/5/8 12:10,132,0,0,0
668,49,52,2017/5/5 7:30,2017/5/5 8:55,28,0,0,0
669,49,52,2017/5/6 7:30,2017/5/6 8:55,82,0,0,0
670,49,52,2017/5/7 7:30,2017/5/7 8:55,103,1,0,0
671,49,52,2017/5/8 7:30,2017/5/8 8:55,92,0,0,0
672,66,25,2017/5/5 20:00,2017/5/5 22:25,59,0,0,0
673,66,25,2017/5/6 20:00,2017/5/6 22:25,109,1,0,0
674,66,25,2017/5/7 21:40,2017/5/8 0:05,104,0,0,0
675,66,25,2017/5/8 20:00,2017/5/8 22:25,136,0,0,0
676,49,32,2017/5/5 9:40,2017/5/5 11:30,82,0,0,0
677,49,32,2017/5/6 9:40,2017/5/6 11:30,124,0,0,0
678,49,32,2017/5/7 9:40,2017/5/7 11:30,67,1,0,0
679,49,32,2017/5/8 9:40,2017/5/8 11:30,34,0,0,0
680,25,52,2017/5/5 21:35,2017/5/5 23:45,49,0,0,0
681,25,52,2017/5/6 21:35,2017/5/6 23:45,38,0,0,0
682,25,52,2017/5/7 21:35,2017/5/7 23:45,52,0,0,0
683,25,52,2017/5/8 21:35,2017/5/8 23:45,17,0,0,0
684,52,30,2017/5/5 9:55,2017/5/5 12:05,28,0,0,0
685,52,30,2017/5/6 9:55,2017/5/6 12:05,82,0,0,0
686,52,30,2017/5/7 9:55,2017/5/7 12:05,142,0,0,0
687,52,30,2017/5/8 9:55,2017/5/8 12:05,92,0,0,0
688,8,49,2017/5/6 13:55,2017/5/6 18:05,35,1,0,0
689,8,49,2017/5/7 13:55,2017/5/7 18:05,80,0,0,0
690,32,30,2017/5/5 12:50,2017/5/5 14:50,82,0,0,0
691,32,30,2017/5/6 12:50,2017/5/6 14:50,124,0,0,0
692,32,30,2017/5/7 12:50,2017/5/7 14:50,92,0,0,0
693,32,30,2017/5/8 12:50,2017/5/8 14:50,34,0,0,0
694,25,66,2017/5/6 6:50,2017/5/6 9:25,126,0,0,0
695,25,66,2017/5/7 6:50,2017/5/7 9:25,97,0,0,0
696,25,66,2017/5/8 6:50,2017/5/8 9:25,132,0,0,0
697,30,32,2017/5/6 15:55,2017/5/6 17:45,105,0,0,0
698,30,32,2017/5/8 16:00,2017/5/8 17:45,34,0,0,0
699,49,30,2017/5/5 15:45,2017/5/5 18:35,100,0,0,0
700,49,30,2017/5/6 15:45,2017/5/6 18:35,49,0,0,0
701,49,30,2017/5/7 15:45,2017/5/7 18:35,131,1,0,0
702,30,52,2017/5/5 13:05,2017/5/5 15:05,28,0,0,0
703,30,52,2017/5/6 13:05,2017/5/6 15:05,82,0,0,0
704,30,52,2017/5/7 13:05,2017/5/7 15:05,142,0,0,0
705,30,52,2017/5/8 13:05,2017/5/8 15:05,92,0,0,0
706,30,32,2017/5/7 16:00,2017/5/7 17:45,34,0,0,0
707,32,49,2017/5/6 18:35,2017/5/6 20:15,106,1,0,0
708,32,49,2017/5/8 18:35,2017/5/8 20:15,34,0,0,0
709,25,49,2017/5/6 20:05,2017/5/6 23:15,26,1,0,0
710,50,30,2017/5/5 8:25,2017/5/5 11:00,78,0,0,0
711,50,30,2017/5/6 8:25,2017/5/6 11:00,105,0,0,0
712,50,30,2017/5/7 8:25,2017/5/7 11:00,76,1,0,0
713,50,30,2017/5/8 8:25,2017/5/8 11:00,70,0,0,0
714,50,25,2017/5/5 21:00,2017/5/6 0:05,126,0,0,0
715,50,25,2017/5/6 16:00,2017/5/6 19:05,33,1,0,0
716,50,25,2017/5/7 21:00,2017/5/8 0:05,132,0,0,0
717,50,25,2017/5/8 21:00,2017/5/9 0:05,45,0,0,0
718,62,25,2017/5/5 11:55,2017/5/5 13:05,23,0,0,0
719,62,25,2017/5/6 11:55,2017/5/6 14:10,25,0,0,0
720,62,25,2017/5/7 11:55,2017/5/7 14:10,22,0,0,0
721,62,25,2017/5/8 11:55,2017/5/8 14:10,22,0,0,0
722,30,50,2017/5/5 11:45,2017/5/5 14:20,78,0,0,0
723,30,50,2017/5/7 14:25,2017/5/7 17:00,49,0,0,0
724,30,50,2017/5/8 11:45,2017/5/8 14:20,70,0,0,0
725,25,49,2017/5/5 20:05,2017/5/5 23:15,29,0,0,0
726,25,50,2017/5/5 6:40,2017/5/5 9:40,74,0,0,0
727,25,50,2017/5/6 6:40,2017/5/6 9:40,59,0,0,0
728,25,50,2017/5/7 6:40,2017/5/7 9:40,33,1,0,0
729,25,50,2017/5/8 6:40,2017/5/8 9:40,55,0,0,0
730,50,25,2017/5/7 14:30,2017/5/7 17:15,28,1,0,0
731,30,50,2017/5/6 11:45,2017/5/6 14:20,71,1,0,0
732,50,25,2017/5/6 14:30,2017/5/6 17:15,104,0,0,0
733,50,25,2017/5/8 14:30,2017/5/8 17:15,139,0,0,0
734,50,25,2017/5/6 10:00,2017/5/6 12:50,2,0,0,0
735,50,25,2017/5/7 10:00,2017/5/7 12:50,27,1,0,0
736,50,25,2017/5/5 14:30,2017/5/5 17:15,2,0,0,0
737,49,25,2017/5/7 17:00,2017/5/7 20:05,3,1,0,0
738,49,25,2017/5/8 18:25,2017/5/8 21:30,24,0,0,0
739,25,50,2017/5/8 18:55,2017/5/8 21:45,2,0,0,0
740,50,25,2017/5/5 10:00,2017/5/5 12:50,37,0,0,0
741,50,25,2017/5/8 10:00,2017/5/8 12:50,27,0,0,0
742,49,25,2017/5/6 16:00,2017/5/6 19:05,28,0,0,0
743,25,50,2017/5/7 18:55,2017/5/7 21:45,26,0,0,0
744,49,25,2017/5/5 17:00,2017/5/5 20:05,27,0,0,0
745,25,50,2017/5/7 14:10,2017/5/7 17:00,27,0,0,0
746,25,50,2017/5/6 18:55,2017/5/6 21:45,98,1,0,0
747,25,50,2017/5/5 18:55,2017/5/5 21:45,2,0,0,0
748,25,50,2017/5/8 13:50,2017/5/8 16:40,27,0,0,0
749,61,11,2017/5/5 8:30,2017/5/5 11:00,85,0,0,0
750,61,11,2017/5/8 8:30,2017/5/8 11:00,93,0,0,0
751,25,50,2017/5/5 13:50,2017/5/5 16:40,37,0,0,0
752,25,49,2017/5/7 20:05,2017/5/7 23:15,2,0,0,0
753,25,50,2017/5/6 13:50,2017/5/6 16:40,2,1,0,0
754,25,49,2017/5/8 20:05,2017/5/8 23:15,26,0,0,0
755,26,32,2017/5/6 13:25,2017/5/6 15:45,125,0,0,0
756,32,50,2017/5/6 16:40,2017/5/6 18:05,47,1,0,0
757,11,49,2017/5/5 21:20,2017/5/5 23:35,109,0,0,0
758,11,49,2017/5/8 21:20,2017/5/8 23:35,101,0,0,0
759,50,32,2017/5/5 7:50,2017/5/5 9:15,89,0,0,0
760,50,32,2017/5/7 7:50,2017/5/7 9:15,134,1,0,0
761,50,32,2017/5/8 7:50,2017/5/8 9:15,134,0,0,0
762,11,49,2017/5/7 21:20,2017/5/7 23:35,9,0,0,0
763,11,49,2017/5/6 21:20,2017/5/6 23:35,103,1,0,0
764,49,37,2017/5/5 8:10,2017/5/5 10:20,95,0,0,0
765,49,37,2017/5/6 8:10,2017/5/6 10:20,100,0,0,0
766,49,37,2017/5/7 8:10,2017/5/7 10:20,77,1,0,0
767,49,37,2017/5/8 8:10,2017/5/8 10:20,124,0,0,0
768,52,26,2017/5/5 12:25,2017/5/5 15:05,36,0,0,0
769,52,26,2017/5/6 12:25,2017/5/6 15:05,17,0,0,0
770,32,26,2017/5/5 10:15,2017/5/5 12:40,89,0,0,0
771,32,26,2017/5/7 10:15,2017/5/7 12:40,104,0,0,0
772,32,26,2017/5/8 10:15,2017/5/8 12:40,134,0,0,0
773,52,26,2017/5/7 12:25,2017/5/7 15:05,84,0,0,0
774,52,26,2017/5/8 12:25,2017/5/8 15:05,121,0,0,0
775,49,46,2017/5/5 16:30,2017/5/5 19:15,45,0,0,0
776,49,46,2017/5/6 16:00,2017/5/6 18:45,43,0,0,0
